ID;Année_Cession;Pays;Département;Commune;Nature;Ministère_occupant;Service_occupant;Type_Procédure_ayant_mené_à_la_vente;Nature_juridique_Acquereur;Année_de_1ère_inscription;Code_INSEE_Commune;Lieu_dit;Numéro;Cardinaux_multiplicatifs;Voie;Adresse;Opérateur;Nb_Procédure;Date_de_signature_de_l_acte_de_vente;adresse_complete;geom
120840012;2013;FRANCE;VAUCLUSE;ST MARTIN DE CASTILLON;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Collectivités territoriales;2012;84112;PLAINE DES BOYÈRES;;;;;;1;2013-03-15;;43.859209, 5.511483
120870013;2013;FRANCE;HAUTE-VIENNE;LIMOGES;ESPACE NATUREL;Ministère de l'enseignement supérieur et de la recherche;AUTRES;Gré à gré;Collectivités territoriales;2012;87085;;2;;RUE;DU DOCTEUR MARLAND;;1;2013-04-11;2 RUE DU DOCTEUR MARLAND;45.814701, 1.232918
120930008;2013;FRANCE;SEINE-SAINT-DENIS;STAINS;LOGEMENT;Ministère des affaires étrangères et européennes;Autres;Adjudication;Personnes physiques non commerçantes;2012;93072;;12;;ALLEE;SAINT EXUPÉRY;;1;2013-02-01;12 ALLEE SAINT EXUPÉRY;48.97143, 2.378541
120940015;2013;FRANCE;VAL-DE-MARNE;BONNEUIL SUR MARNE;BATIMENT TECHNIQUE;Ministère de l'écologie, du développement durable, des transports et du logement;DGAC;Gré à gré;Etablissements publics nationaux;2012;94011;;;;AVENUE;DU MARÉCHAL LECLERC;;1;2013-10-09;AVENUE DU MARÉCHAL LECLERC;48.773676, 2.490284
120940036;2013;FRANCE;VAL-DE-MARNE;CACHAN;ESPACE NATUREL;Ministère de l'enseignement supérieur et de la recherche;OPERATEUR;Droit de priorité;Collectivités territoriales;2012;94016;;;;RUE;CAMILLE DESMOULINS;;1;2013-10-22;RUE CAMILLE DESMOULINS;48.792509, 2.33274
120950007;2013;FRANCE;VAL-D'OISE;MONTMORENCY;LOGEMENT;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Appel d'offres;Entreprises société;2012;95428;;3;BIS;RUE;DES CHESNEAUX;;1;2013-01-18;3 RUE DES CHESNEAUX;48.982532, 2.315955
120950038;2013;FRANCE;VAL-D'OISE;HERBLAY;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Appel d'offres;Personnes physiques non commerçantes;2012;95306;;57;;RUE;DE LA MARNE (MG);;1;2013-02-03;57 RUE DE LA MARNE (MG);48.997973, 2.176496
120990084;2013;AUTRICHE;;;BUREAU;Ministère des affaires étrangères et européennes;Bien à l'étranger;;Personnes physiques non commerçantes;2012;;;10;;;INNRAIN;;;2013-06-12;10  INNRAIN;
129710039;2013;FRANCE;GUADELOUPE;ST CLAUDE;LOGEMENT;Ministère de l'écologie, du développement durable, des transports et du logement;SG/DAFI;Appel d'offres;Personnes physiques non commerçantes;2012;97124;;18-20;;RUE;DE LA NOUVELLE CITE;;1;2013-01-22;18-20 RUE DE LA NOUVELLE CITE;16.014639, -61.714451
129720011;2013;FRANCE;MARTINIQUE;FORT DE FRANCE;LOGEMENT;Ministère de l'écologie, du développement durable, des transports et du logement;DGAC;Appel d'offres;Personnes physiques non commerçantes;2012;97209;CLAIRIERE;12;;RUE;DES FLEURS;;1;2013-09-30;12 RUE DES FLEURS;14.609382, -61.078821
129740012;2013;FRANCE;LA REUNION;ST DENIS;LOGEMENT;Ministère de la justice et des libertés;Autres;Adjudication;Personnes physiques non commerçantes;2012;97411;;140;;RUE;JULIETTE DODU;;1;2013-05-15;140 RUE JULIETTE DODU;-20.880699, 55.451992
130010012;2013;FRANCE;AIN;VILLEBOIS;ESPACE NATUREL;Biens non affectés;N/A;Appel d'offres;Personnes physiques non commerçantes;2013;01444;EN CHANOZ;;;;;;1;2013-03-26;;45.847043, 5.434411
130010014;2013;FRANCE;AIN;VILLEBOIS;ESPACE NATUREL;Biens non affectés;N/A;Appel d'offres;Personnes physiques non commerçantes;2013;01444;L'OCTAVE;;;;;;1;2013-06-27;;45.847043, 5.434411
130030011;2013;FRANCE;ALLIER;VICHY;ESPACE AMENAGE;Ministère de la santé, de la jeunesse, des sports et de la vie associative : santé;Administration centrale;Droit de priorité;Collectivités territoriales;2013;03310;;;;SQUARE;FRANTZ GLÉNARD;;1;2013-10-08;SQUARE FRANTZ GLÉNARD;46.122182, 3.419815
130030024;2013;FRANCE;ALLIER;DOMERAT;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Personnes physiques non commerçantes;2013;03101;LES GRISES;;;;;;2;2013-11-29;;46.359478, 2.534381
130120014;2013;FRANCE;AVEYRON;ST ROME DE TARN;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Collectivités territoriales;2013;12244;LES COSTES;;;;;;1;2013-05-28;;44.048252, 2.895181
130150015;2013;FRANCE;CANTAL;MASSIAC;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Autres droits;Personnes physiques non commerçantes;2013;15119;MALET BAS;;;;;;1;2013-03-27;;45.250869, 3.196312
130160022;2013;FRANCE;CHARENTE;ANAIS;ESPACE NATUREL;Biens non affectés;N/A;Appel d'offres;Personnes physiques non commerçantes;2013;16011;PRÉS DU MOINE;;;;;;1;2013-10-18;;45.773868, 0.207019
130180010;2013;FRANCE;CHER;MEILLANT;ESPACE NATUREL;Biens non affectés;N/A;Appel d'offres;Personnes physiques non commerçantes;2013;18142;THIOUX;;;;;;1;2013-03-27;;46.779865, 2.504559
130180014;2013;FRANCE;CHER;NERONDES;BATIMENT TECHNIQUE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Collectivités territoriales;2013;18160;;;;ROUTE;DE LA GUERCHE;;1;2013-10-28;ROUTE DE LA GUERCHE;46.994887, 2.830841
130250012;2013;FRANCE;DOUBS;AVANNE AVENEY;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGALN;Droit de priorité;Collectivités territoriales;2013;25036;REVERS MARTIN;;;;;;1;2013-02-20;;47.201304, 5.963577
130290019;2013;FRANCE;FINISTÈRE;QUIMPER;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Collectivités territoriales;2013;29232;;112/120/122;;ROUTE;DE BREST;;1;2013-11-27;112/120/122 ROUTE DE BREST;48.008399, -4.082953
130380015;2013;FRANCE;ISÈRE;LA FERRIERE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2013;38163;LA CORVÉE;;;;;;1;2013-07-31;;45.319231, 6.086923
130390010;2013;FRANCE;JURA;CHISSEY SUR LOUE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;SG/DAFI;Droit de priorité;Collectivités territoriales;2013;39149;DIVERS;;;;;;1;2013-02-25;;47.020796, 5.720489
130390015;2013;FRANCE;JURA;ORCHAMPS;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Autres droits;Collectivités territoriales;2013;39396;BAS DES COMBES;;;;;;1;2013-03-20;;47.147491, 5.656909
140710010;2014;FRANCE;SAÔNE-ET-LOIRE;TOURNUS;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Personnes physiques non commerçantes;2014;71543;L'ORMETEAU;;;;;;1;2014-06-23;;46.563349, 4.90748
140710021;2014;FRANCE;SAÔNE-ET-LOIRE;CHAGNY;RESEAUX ET VOIRIES;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Autres droits;Collectivités territoriales;2014;71073;LES CHAMPAGNES;;;;;;1;2014-07-24;;46.909861, 4.752795
140720014;2014;FRANCE;SARTHE;LE MANS;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2014;72181;;28;;RUE;ROLAND GARROS;;1;2014-10-21;28 RUE ROLAND GARROS;47.963008, 0.205993
140730015;2014;FRANCE;SAVOIE;BARBERAZ;ESPACE AMENAGE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Personnes physiques non commerçantes;2014;73029;;14;;RUE;RUE DE LA LIBÉRATION;;1;2014-12-12;14 RUE RUE DE LA LIBÉRATION;45.566643, 5.943928
140750012;2014;FRANCE;PARIS;PARIS 06;LOGEMENT;Ministère des affaires étrangères et européennes;Autres;Adjudication;Personnes physiques non commerçantes;2014;75106;;2;;RUE;HUYSMANS;;1;2014-05-28;2 RUE HUYSMANS;48.846268, 2.329825
140760030;2014;FRANCE;SEINE-MARITIME;GRUMESNIL;ESPACE NATUREL;Biens non affectés;N/A;Appel d'offres;Personnes physiques non commerçantes;2014;76332;BOIS PROBART;;;;;;1;2014-10-24;;49.608839, 1.691757
140770023;2014;FRANCE;SEINE-ET-MARNE;MONTEVRAIN;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Collectivités territoriales;2014;77307;LES GÂTEAUX;;;RUE;DNID;;1;2014-04-13;RUE DNID;48.858995, 2.758132
140770027;2014;FRANCE;SEINE-ET-MARNE;MAISONCELLES EN BRIE;ESPACE AMENAGE;Ministère de l'écologie, du développement durable, des transports et du logement;DGAC;Droit de priorité;Collectivités territoriales;2014;77270;ÉTANG MORILLAS;;;;;;1;2014-12-08;;48.862533, 2.990459
140770029;2014;FRANCE;SEINE-ET-MARNE;MONTEVRAIN;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Collectivités territoriales;2014;77307;LA BERGAME;;;RUE;BIEN DNID;;1;2014-08-12;RUE BIEN DNID;48.85703, 2.757459
140780013;2014;FRANCE;YVELINES;ST MARTIN LA GARENNE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Entreprises société;2014;78567;DNID;;;CHEMIN;DE GUERNES;;1;2014-04-29;CHEMIN DE GUERNES;49.038631, 1.684643
140780019;2014;FRANCE;YVELINES;MONTESSON;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Entreprises société;2014;78418;LA  PLAINE;;;RUE;BIEN DNID;;1;2014-10-22;RUE BIEN DNID;48.908081, 2.123219
140790021;2014;FRANCE;DEUX-SÈVRES;ST JOUIN DE MARNES;ESPACE NATUREL;Biens non affectés;N/A;Droit de priorité;Collectivités territoriales;2014;79260;DEVANT L'ANCEAU - GUEMARD;;;;;;1;2014-10-14;;46.881807, -0.053836
140790022;2014;FRANCE;DEUX-SÈVRES;PAIZAY LE CHAPT;ESPACE NATUREL;Biens non affectés;N/A;Droit de priorité;Collectivités territoriales;2014;79198;L'HOUMEE;;;;;;1;2014-12-11;;46.082715, -0.177756
140790024;2014;FRANCE;DEUX-SÈVRES;ST CYR LA LANDE;ESPACE NATUREL;Biens non affectés;N/A;Droit de priorité;Collectivités territoriales;2014;79244;LE CHAMP LEVRIER;;;;;;1;2014-09-09;;47.051487, -0.143858
140850011;2014;FRANCE;VENDÉE;POUZAUGES;ESPACE NATUREL;Biens non affectés;N/A;Droit de priorité;Collectivités territoriales;2014;85140;;2;;RUE;CATHERINE DE TOUARS;;1;2014-02-20;2 RUE CATHERINE DE TOUARS;
140880010;2014;FRANCE;VOSGES;RUPT SUR MOSELLE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Personnes physiques non commerçantes;2014;88408;LES MAYS;;;;;;1;2014-01-21;;47.926523, 6.66212
140880032;2014;FRANCE;VOSGES;RUPPES;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Droit de priorité;Collectivités territoriales;2014;88407;SUR LE CHEMIN DE MARTIGNY;;;;;;1;2014-06-26;;48.47138, 5.76857
140880038;2014;FRANCE;VOSGES;ST DIE DES VOSGES;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGALN;Droit de priorité;Collectivités territoriales;2014;88413;LES VEAUX;;;;;;1;2014-09-04;;48.283927, 6.948802
140890010;2014;FRANCE;YONNE;MIGENNES;LOGEMENT;Biens non affectés;N/A;Appel d'offres;Personnes physiques non commerçantes;2014;89257;;12;;RUE;BERLIOZ;;1;2014-08-29;12 RUE BERLIOZ;47.963182, 3.521061
140910036;2014;FRANCE;ESSONNE;MONTGERON;LOGEMENT;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Entreprises société;2014;91421;DNID;12;;AVENUE;PIERRE BROSSOLETTE;;1;2014-12-02;12 AVENUE PIERRE BROSSOLETTE;48.710475, 2.443006
140920013;2014;FRANCE;HAUTS-DE-SEINE;COLOMBES;LOGEMENT;Biens non affectés;N/A;Adjudication;Entreprises société;2014;92025;DNID;10;;VOIE;VILLA CLOTHILDE;;1;2014-03-28;10 VOIE VILLA CLOTHILDE;48.928839, 2.269992
140930018;2014;FRANCE;SEINE-SAINT-DENIS;TREMBLAY EN FRANCE;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Etablissements publics locaux;2014;93073;CROIX PIGEOT-VALQUIOU;;;;;;1;2014-05-02;;48.955306, 2.575336
140930037;2014;FRANCE;SEINE-SAINT-DENIS;STAINS;ESPACE NATUREL;Biens non affectés;N/A;Appel d'offres;Personne physique immatriculée (métropole);2014;93072;DNID;25;;RUE;DE FONTENAY;;1;2014-11-27;25 RUE DE FONTENAY;48.969411, 2.379577
140940012;2014;FRANCE;VAL-DE-MARNE;NOISEAU;BUREAU;Ministère de l'économie, de l'industrie et de l'emploi;AUTRES;Droit de priorité;Collectivités territoriales;2014;94053;;34;;ROUTE;DE LA QUEUE EN BRIE;;1;2014-06-30;34 ROUTE DE LA QUEUE EN BRIE;48.780515, 2.560752
140940015;2014;FRANCE;VAL-DE-MARNE;VILLIERS SUR MARNE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Etablissements publics locaux;2014;94079;;;;BOULEVARD;JEAN MONET DNID;;1;2014-04-30;BOULEVARD JEAN MONET DNID;48.834958, 2.539602
140950016;2014;FRANCE;VAL-D'OISE;CERGY;ESPACE AMENAGE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Collectivités territoriales;2014;95127;BIEN DNID;;;;;;1;2014-02-03;;49.051997, 2.035525
140990153;2014;BELGIQUE;;;LOGEMENT;Ministère de l'économie, de l'industrie et de l'emploi;DG TRESOR;;Personnes physiques non commerçantes;2014;;SÉNÉCHAL;21;;;DU SÉNÉCHAL;;;2014-07-08;21  DU SÉNÉCHAL;
140990175;2014;SIERRA LEONE;;;LOGEMENT;Ministère des affaires étrangères et européennes;Bien à l'étranger;;Personnes physiques non commerçantes;2014;;;;;;RING ROAD PLOT 4 4A 5;;;2014-08-18;RING ROAD PLOT 4 4A 5;
149710022;2014;FRANCE;GUADELOUPE;LE GOSIER;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Appel d'offres;Entreprises société;2014;97113;FORT FLEUR D'EPÉE BAS DU FORT;;;;;;1;2014-02-18;;16.227406, -61.472753
149720012;2014;FRANCE;MARTINIQUE;LE VAUCLIN;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Personnes physiques non commerçantes;2014;97232;BAIE DES MULETS;;;;;;1;2014-03-19;;14.542079, -60.85667
149730021;2014;FRANCE;GUYANE;SINNAMARY;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2014;97312;BALALOU OUEST;;;;;;1;2014-04-18;;5.251252, -52.967761
149730027;2014;FRANCE;GUYANE;MONTSINERY TONNEGRANDE;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2014;97313;LES HAUTS DE MONTSINÉRY;;;;;;1;2014-07-04;;4.811888, -52.507968
149730035;2014;FRANCE;GUYANE;MACOURIA;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2014;97305;QUESNEL NORD;;;;;;1;2014-08-20;;4.99564, -52.511655
149730037;2014;FRANCE;GUYANE;MACOURIA;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2014;97305;QUESNEL NORD;;;;;;1;2014-08-21;;4.99564, -52.511655
149730051;2014;FRANCE;GUYANE;MACOURIA;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2014;97305;QUESNEL NORD;;;;;;1;2014-11-17;;4.99564, -52.511655
149730054;2014;FRANCE;GUYANE;ST GEORGES;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2014;97308;ROUTE DE GABARET;;;;;;1;2014-12-01;;3.807958, -52.072288
149760023;2014;FRANCE;MAYOTTE;BOUENI;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2014;98504;;15;;ROUTE;DE LA PLAGE;;1;2014-07-30;15 ROUTE DE LA PLAGE;
149760024;2014;FRANCE;MAYOTTE;PAMANDZI;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2014;98515;;4;;RUE;BASSA;;1;2014-07-30;4 RUE BASSA;
149760029;2014;FRANCE;MAYOTTE;MAMOUDZOU;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Collectivités territoriales;2014;98511;M'GOMBANI;;;;;;1;2014-08-27;;
120010032;2014;FRANCE;AIN;ARGIS;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Autres droits;Collectivités territoriales;2012;01017;LES ECHENEAUX;;;;;;1;2014-08-05;;45.933225, 5.489867
120040015;2014;FRANCE;ALPES DE HAUTE-PROVENCE;DIGNE LES BAINS;ESPACE AMENAGE;Ministère du Travail, des relations sociales, de la famille et de la solidarité;AUTRES;Appel d'offres;Personnes physiques non commerçantes;2012;04070;LE RIVIERA;5;;AVENUE;DE VERDUN;;3;2014-12-23;5 AVENUE DE VERDUN;44.089236, 6.226814
120040042;2014;FRANCE;ALPES DE HAUTE-PROVENCE;VERGONS;ESPACE NATUREL;Biens non affectés;N/A;Appel d'offres;Personnes physiques non commerçantes;2012;04236;LES CLAUSES, PRA MOUTON, NOTRE DAME;;;QUARTIER;VERGONS;;1;2014-12-02;QUARTIER VERGONS;43.891217, 6.614515
120070004;2014;FRANCE;ARDÈCHE;LABEGUDE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Personnes physiques non commerçantes;2012;07116;LAUTARET;;;VOIE;07200 LABEGUDE;;2;2014-03-06;VOIE 07200 LABEGUDE;44.6475, 4.369334
120080005;2014;FRANCE;ARDENNES;CHARLEVILLE MEZIERES;BUREAU;Ministère du budget, des comptes publics et de la réforme de l'Etat;DGFIP;Appel d'offres;Entreprises société;2012;08105;;32;;COURS;ARISTIDE BRIAND;;2;2014-01-24;32 COURS ARISTIDE BRIAND;49.769018, 4.719235
120220002;2014;FRANCE;CÔTES D'ARMOR;LAMBALLE;LOGEMENT;Ministère de l'intérieur, de l'Outre-mer et des collectivités territoriales;Gendarmerie Nationale;Droit de priorité;Etablissements publics nationaux;2012;22093;;64;;RUE;MOUEXIGNE;;1;2014-07-07;64 RUE MOUEXIGNE;48.462008, -2.51351
120270033;2014;FRANCE;EURE;COURDEMANCHE;ESPACE NATUREL;Biens non affectés;N/A;Recours à une agence;Personnes physiques non commerçantes;2012;27181;LIEUDIT LES HAYAUDERIES;;;;;;2;2014-10-10;;48.801344, 1.26266
1202B0026;2014;FRANCE;HAUTE CORSE;BASTIA;BUREAU;Ministère de la santé, de la jeunesse, des sports et de la vie associative : Jeunesse et sports;AUTRES;Gré à gré;Collectivités territoriales;2012;2B033;;17;;BOULEVARD;HYACINTHE DE MONTERA;;1;2014-09-15;17 BOULEVARD HYACINTHE DE MONTERA;42.698532, 9.446523
120310030;2014;FRANCE;HAUTE-GARONNE;TOULOUSE;ESPACE AMENAGE;Ministère de l'enseignement supérieur et de la recherche;OPERATEUR;Appel d'offres;Entreprises société;2012;31555;;;;CHEMIN;DES ÉTROITS;Chancellerie de l'Académie de Toulouse;1;2014-03-11;CHEMIN DES ÉTROITS;43.559581, 1.440026
120330021;2014;FRANCE;GIRONDE;BORDEAUX;BATIMENT TECHNIQUE;Ministère de l'écologie, du développement durable, des transports et du logement;DGAC;Droit de priorité;Collectivités territoriales;2012;33063;;11;;RUE;GALILÉE;;1;2014-10-09;11 RUE GALILÉE;44.839981, -0.627636
120350010;2014;FRANCE;ILLE-ET-VILAINE;ST MALO;BUREAU;Ministère de l'intérieur, de l'Outre-mer et des collectivités territoriales;Police Nationale;Droit de priorité;Collectivités territoriales;2012;35288;;3;;PLACE;DES FRERES LAMENNAIS;;1;2014-03-21;3 PLACE DES FRERES LAMENNAIS;48.649425, -2.027512
120370010;2014;FRANCE;INDRE-ET-LOIRE;TOURS;BUREAU;Ministère du budget, des comptes publics et de la réforme de l'Etat;DGFIP;Appel d'offres;Entreprises société;2012;37261;;1;;RUE;CLAUDE THION;;3;2014-10-31;1 RUE CLAUDE THION;47.384134, 0.684858
120390009;2014;FRANCE;JURA;ARINTHOD;BATIMENT SANITAIRE OU SOCIAL;Ministère de l'économie, de l'industrie et de l'emploi;AUTRES;Appel d'offres;Personnes physiques non commerçantes;2012;39016;HAMEAU DE VOGNA;;;PARC;CHATEAU DE NEGLIA;;1;2014-02-19;PARC CHATEAU DE NEGLIA;46.404444, 5.582712
120410003;2014;FRANCE;LOIR-ET-CHER;LES MONTILS;BUREAU;Ministère du budget, des comptes publics et de la réforme de l'Etat;Autres;Appel d'offres;Personnes physiques non commerçantes;2012;41147;;19;;RUE;DU VIEUX PORCHE;;1;2014-12-19;19 RUE DU VIEUX PORCHE;47.495237, 1.297075
120430016;2014;FRANCE;HAUTE-LOIRE;FELINES;BATIMENT D'ENSEIGNEMENT OU DE SPORT;Ministère de la justice et des libertés;DPJJ;Droit de priorité;Collectivités territoriales;2012;43093;LA SOUCHÈRE LES BAINS;;;;;;1;2014-10-02;;45.27199, 3.742199
120450006;2014;FRANCE;LOIRET;FLEURY LES AUBRAIS;BATIMENT TECHNIQUE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Etablissements publics locaux;2012;45147;;23;;RUE;ANDRÉ DESSAUX;;1;2014-03-17;23 RUE ANDRÉ DESSAUX;47.925127, 1.900023
120460001;2014;FRANCE;LOT;GOURDON;BUREAU;Ministère du budget, des comptes publics et de la réforme de l'Etat;DGFIP;Gré à gré;Etablissements publics locaux;2012;46127;;340;;QUAI;DES CORDELIERS;;2;2014-05-07;340 QUAI DES CORDELIERS;44.7352, 1.381957
120500001;2014;FRANCE;MANCHE;GATTEVILLE LE PHARE;BATIMENT TECHNIQUE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2012;50196;LE PHARE;;;;;;1;2014-03-25;;49.686058, -1.284341
